f_room_type,f_neighbourhood_cleansed,f_parking_free_vs_paid,f_parking_type,f_parking_on_vs_off_premises,euro_price_day,p_host_response_rate,n_accommodates,n_bedrooms,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_balcony,d_bathtub,d_bedlinens,d_breakfast,d_changingtable,d_cleaningproducts,d_complimentarybreakfastbuffet,d_conditioner,d_dedicatedworkspace,d_dedicatedworkspacetable,d_diningareafor12people,d_dryer,d_espressomachine,d_gasstove,d_hairdryer,d_hangers,d_hottub,d_inductionstove,d_ironingboard,d_laundromatnearby,d_luggagestorage,d_nespressomachine,d_piano,d_pool,d_portableairconditioning,d_roomdarkeningshades,d_samsungrefrigerator,d_sunloungers,d_valetparkingu2014u20ac30day,d_wifi,d_windowacunit,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,id,neighbourhood_cleansed,room_type,property_type,parking_free_vs_paid,parking_type,parking_on_vs_off_premises,ln_price,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,ln_review_scores_rating
Apt,Gavinana Galluzzo,Free,No_parking,On_premises,120,0,4,2,1,95,4,0.29,3,3,414,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,171396,70957944,3,120,36997502,Gavinana Galluzzo,Apt,Apartment,Free,No_parking,On_premises,4.787491742782046,1.3862943611198906,1.9218120556728056,1.0986122886681098,1.6094379124341003,6.025865973825314,36.3110607345057,218.80558535356232,4.553876891600541
Apt,Centro Storico,No_parking,No_parking,No_parking,150,99,4,1,1,NA,1,0.06,1,1,500,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,250000,125000000,1,150,36997812,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.0106352940962555,1.3862943611198906,1.9218120556728056,0,0.6931471805599453,6.214608098422191,38.62135381697468,240.0165782029997,NA
Apt,Centro Storico,Paid,No_parking,Off_premises,44,100,3,2,1,93,3,1.29,2,2,69,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,4761,328509,2,44,37027934,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,3.784189633918261,1.0986122886681098,1.206948960812582,0.6931471805599453,1.3862943611198906,4.23410650459726,17.927657892272823,75.90761289386677,4.532599493153256
Apt,Rifredi,Free,NA,On_premises,86,100,4,2,1,100,4,0.27,2,2,440,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,193600,85184000,2,86,37041410,Rifredi,Apt,Apartment,Free,NA,On_premises,4.454347296253507,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.6094379124341003,6.0867747269123065,37.048826576178385,225.50786126563958,4.605170185988092
Apt,Rifredi,Free,No_parking,On_premises,100,100,4,2,1,NA,0,NA,1,2,NA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,100,37042004,Rifredi,Apt,Apartment,Free,No_parking,On_premises,4.605170185988092,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,114,100,6,3,2,NA,0,NA,4,3,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,0,NA,NA,3,114,37044643,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.736198448394496,1.791759469228055,3.210401995568401,1.0986122886681098,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,85,NA,5,2,1,100,1,0.06,1,1,503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,253009,127263527,1,85,37046565,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.442651256490317,1.6094379124341003,2.5902903939802346,0,0.6931471805599453,6.220590170099739,38.6957420643415,240.71035271015774,4.605170185988092
Apt,Centro Storico,No_parking,No_parking,No_parking,65,NA,4,2,1,89,11,0.72,2,2,458,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,209764,96071912,2,65,37068610,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.174387269895637,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.4849066497880004,6.126869184114185,37.53852599924802,229.99363816186187,4.48863636973214
Apt,Centro Storico,Paid,No_parking,Off_premises,79,NA,5,2,1.5,100,10,0.67,2,3,449,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,201601,90518849,2,79,37072439,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.3694478524670215,1.6094379124341003,2.5902903939802346,1.0986122886681098,2.3978952727983707,6.1070228877422545,37.29572855140775,227.76586787846938,4.605170185988092
Apt,Rifredi,Free,No_parking,Off_premises,56,NA,4,1,1,20,1,0.06,1,1,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,255025,128787625,1,56,37077710,Rifredi,Apt,Apartment,Free,No_parking,Off_premises,4.02535169073515,1.3862943611198906,1.9218120556728056,0,0.6931471805599453,6.22455842927536,38.745127639462936,241.17131084156878,2.995732273553991
Apt,Gavinana Galluzzo,Free,NA,Off_premises,86,NA,4,1,1,100,1,0.07,2,3,449,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,201601,90518849,2,86,37078067,Gavinana Galluzzo,Apt,Apartment,Free,NA,Off_premises,4.454347296253507,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,6.1070228877422545,37.29572855140775,227.76586787846938,4.605170185988092
Apt,Rifredi,Paid,No_parking,Off_premises,58,100,4,2,1.5,97,12,0.71,2,4,507,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,257049,130323843,2,58,37085787,Rifredi,Apt,Apartment,Paid,No_parking,Off_premises,4.060443010546419,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.5649493574615367,6.2285110035911835,38.79434932185645,241.63103162834307,4.574710978503383
Apt,Centro Storico,No_parking,No_parking,No_parking,42,NA,2,1,1,89,21,1.36,2,1,463,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,214369,99252847,2,42,37087662,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.7376696182833684,0.6931471805599453,0.4804530139182014,0,3.091042453358316,6.137727054086234,37.67169339046208,231.21857169588068,4.48863636973214
Apt,Centro Storico,No_parking,No_parking,No_parking,65,NA,3,1,1,98,37,2.19,2,1,506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,256036,129554216,2,65,37109359,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.174387269895637,1.0986122886681098,1.206948960812582,0,3.6375861597263857,6.226536669287466,38.76975889398145,241.40132541280934,4.584967478670572
Apt,Centro Storico,No_parking,No_parking,No_parking,90,NA,4,1,1,97,21,1.29,2,1,489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,239121,116930169,2,90,37109911,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.499809670330265,1.3862943611198906,1.9218120556728056,0,3.091042453358316,6.192362489474872,38.34535320105544,237.44832680788093,4.574710978503383
Apt,Centro Storico,No_parking,No_parking,No_parking,302,100,6,3,2,100,1,0.1,2,5,307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,94249,28934443,2,302,37112082,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.71042701737487,1.791759469228055,3.210401995568401,1.6094379124341003,0.6931471805599453,5.726847747587197,32.79678512404455,187.82219501573582,4.605170185988092
Apt,Centro Storico,Free,NA,On_premises,48,NA,4,1,1,90,10,0.6,2,3,498,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,248004,123505992,2,48,37114540,Centro Storico,Apt,Apartment,Free,NA,On_premises,3.871201010907891,1.3862943611198906,1.9218120556728056,1.0986122886681098,2.3978952727983707,6.210600077024653,38.57155331673862,239.5524919998974,4.499809670330265
Apt,Centro Storico,No_parking,No_parking,No_parking,32,78,2,NA,1,92,17,1.01,3,1,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,252004,126506008,3,32,37138490,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.4657359027997265,0.6931471805599453,0.4804530139182014,0,2.8903717578961645,6.218600119691729,38.67098744862999,240.47940717664775,4.5217885770490405
Apt,Centro Storico,Free,NA,Off_premises,87,NA,4,1,1,96,10,0.6,1,1,495,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,245025,121287375,1,87,37144004,Centro Storico,Apt,Apartment,Free,NA,Off_premises,4.465908118654584,1.3862943611198906,1.9218120556728056,0,2.3978952727983707,6.20455776256869,38.49653702905139,238.85398765561385,4.564348191467836
Apt,Centro Storico,No_parking,No_parking,No_parking,85,100,4,2,1,92,23,1.39,2,3,495,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,245025,121287375,2,85,37145927,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.442651256490317,1.3862943611198906,1.9218120556728056,1.0986122886681098,3.1780538303479458,6.20455776256869,38.49653702905139,238.85398765561385,4.5217885770490405
Apt,Campo di Marte,Free,NA,On_premises,68,NA,4,2,1,100,1,0.08,3,3,353,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,124609,43986977,3,68,37165522,Campo di Marte,Apt,Apartment,Free,NA,On_premises,4.219507705176107,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,5.8664680569332965,34.41544746301873,201.89712320686542,4.605170185988092
Apt,Rifredi,No_parking,No_parking,No_parking,90,NA,3,1,1,NA,0,NA,7,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,NA,NA,3,90,37172731,Rifredi,Apt,Apartment,No_parking,No_parking,No_parking,4.499809670330265,1.0986122886681098,1.206948960812582,0.6931471805599453,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,74,100,4,2,1,100,7,0.49,2,3,428,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,183184,78402752,2,74,37200141,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.30406509320417,1.3862943611198906,1.9218120556728056,1.0986122886681098,2.0794415416798357,6.059123195581797,36.71297389923736,222.4484317316582,4.605170185988092
Apt,Centro Storico,Paid,No_parking,Off_premises,91,NA,6,3,2,100,6,0.39,3,3,456,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,2,1,207936,94818816,3,91,37204067,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.51085950651685,1.791759469228055,3.210401995568401,1.0986122886681098,1.9459101490553132,6.1224928095143865,37.48491820255536,229.50114216038017,4.605170185988092
Apt,Centro Storico,Free,No_parking,Off_premises,50,NA,2,1,1,91,51,3.19,1,1,478,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,228484,109215352,1,50,37205981,Centro Storico,Apt,Apartment,Free,No_parking,Off_premises,3.912023005428146,0.6931471805599453,0.4804530139182014,0,3.9512437185814275,6.169610732491456,38.06409659047377,234.8406588471784,4.51085950651685
Apt,Campo di Marte,No_parking,No_parking,No_parking,40,100,2,1,1,100,5,0.32,2,1,461,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,212521,97972181,2,40,37213510,Campo di Marte,Apt,Apartment,No_parking,No_parking,No_parking,3.6888794541139363,0.6931471805599453,0.4804530139182014,0,1.791759469228055,6.133398042996649,37.61857155383512,230.7296731486217,4.605170185988092
Apt,Centro Storico,No_parking,No_parking,No_parking,113,100,5,2,1,60,1,0.08,1,3,357,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,127449,45499293,1,113,37229916,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.727387818712341,1.6094379124341003,2.5902903939802346,1.0986122886681098,0.6931471805599453,5.877735781779639,34.5477779204127,203.0627104637863,4.0943445622221
Apt,Centro Storico,No_parking,No_parking,No_parking,80,NA,4,1,1,100,4,0.26,2,2,455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,207025,94196375,2,80,37236586,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.382026634673881,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.6094379124341003,6.12029741895095,37.45804049641767,229.2543485691852,4.605170185988092
Apt,Rifredi,No_parking,No_parking,No_parking,85,NA,6,2,2,100,2,0.14,1,2,435,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,189225,82312875,1,85,37251613,Rifredi,Apt,Apartment,No_parking,No_parking,No_parking,4.442651256490317,1.791759469228055,3.210401995568401,0.6931471805599453,1.0986122886681098,6.075346031088684,36.909829397465025,224.23998553804958,4.605170185988092
Apt,Centro Storico,No_parking,No_parking,No_parking,38,100,2,1,1,96,59,3.63,4,1,487,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,237169,115501303,3,38,37252720,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.6375861597263857,0.6931471805599453,0.4804530139182014,0,4.0943445622221,6.18826412308259,38.29461285703113,236.97717885050304,4.564348191467836
Apt,Centro Storico,Paid,No_parking,Off_premises,84,NA,4,1,1,92,5,0.32,2,3,463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,214369,99252847,2,84,37259504,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.430816798843313,1.3862943611198906,1.9218120556728056,1.0986122886681098,1.791759469228055,6.137727054086234,37.67169339046208,231.21857169588068,4.5217885770490405
Apt,Centro Storico,Free,NA,Off_premises,39,100,2,1,1,91,20,1.26,1,1,476,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,226576,107850176,1,39,37272404,Centro Storico,Apt,Apartment,Free,NA,Off_premises,3.6635616461296463,0.6931471805599453,0.4804530139182014,0,3.044522437723423,6.16541785423142,38.01237731727557,234.36218979371228,4.51085950651685
Apt,Centro Storico,No_parking,No_parking,No_parking,78,NA,2,1,1,98,31,1.85,2,2,501,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,251001,125751501,2,78,37276696,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.356708826689592,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.4657359027997265,6.2166061010848646,38.64619141604556,240.24814934068235,4.584967478670572
Apt,Centro Storico,No_parking,No_parking,No_parking,50,NA,2,NA,1,92,49,2.95,1,2,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,248004,123505992,1,50,37285639,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.912023005428146,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.912023005428146,6.210600077024653,38.57155331673862,239.5524919998974,4.5217885770490405
Apt,Centro Storico,No_parking,No_parking,No_parking,60,NA,3,1,1,NA,0,NA,2,2,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,NA,NA,2,60,37286084,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.0943445622221,1.0986122886681098,1.206948960812582,0.6931471805599453,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,72,100,5,2,1,94,16,1.01,1,3,474,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,224676,106496424,1,72,37316629,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.276666119016055,1.6094379124341003,2.5902903939802346,1.0986122886681098,2.833213344056216,6.161207321695077,37.960475660909026,233.88236057702042,4.543294782270004
Apt,Centro Storico,No_parking,No_parking,No_parking,107,NA,6,2,1,94,10,0.61,1,2,494,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,1,244036,120553784,1,107,37317778,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.672828834461906,1.791759469228055,3.210401995568401,0.6931471805599453,2.3978952727983707,6.202535517187923,38.47144684197765,238.62051543497356,4.543294782270004
Apt,Centro Storico,No_parking,No_parking,No_parking,60,100,2,2,1,100,2,0.13,4,2,471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,221841,104487111,3,60,37321437,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.0943445622221,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.0986122886681098,6.154858094016418,37.88227815747941,233.1600463373435,4.605170185988092
Apt,Campo di Marte,Free,No_parking,On_premises,70,0,6,3,1,60,2,0.17,2,4,351,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,1,123201,43243551,2,70,37416404,Campo di Marte,Apt,Apartment,Free,No_parking,On_premises,4.248495242049359,1.791759469228055,3.210401995568401,1.3862943611198906,1.0986122886681098,5.860786223465865,34.34881515716728,201.3110626655015,4.0943445622221
Apt,Rifredi,Paid,No_parking,Off_premises,54,100,3,1,1,98,58,3.54,2,1,490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,1,2,240100,117649000,2,54,37424635,Rifredi,Apt,Apartment,Paid,No_parking,Off_premises,3.9889840465642745,1.0986122886681098,1.206948960812582,0,4.07753744390572,6.194405391104672,38.370658149346625,237.68341170054714,4.584967478670572
Apt,Rifredi,No_parking,No_parking,No_parking,47,0,4,2,1,80,1,0.06,2,3,501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,251001,125751501,2,47,37508273,Rifredi,Apt,Apartment,No_parking,No_parking,No_parking,3.8501476017100584,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,6.2166061010848646,38.64619141604556,240.24814934068235,4.382026634673881
Apt,Centro Storico,Free,NA,Off_premises,98,95,6,3,1,79,64,3.9,1,5,491,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,2,241081,118370771,1,98,37530870,Centro Storico,Apt,Apartment,Free,NA,Off_premises,4.584967478670572,1.791759469228055,3.210401995568401,1.6094379124341003,4.174387269895637,6.19644412779452,38.395919828879194,237.91817195492766,4.3694478524670215
Apt,Campo di Marte,Free,No_parking,Off_premises,72,NA,4,2,1,80,2,0.17,2,3,355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,126025,44738875,2,72,37553027,Campo di Marte,Apt,Apartment,Free,No_parking,Off_premises,4.276666119016055,1.3862943611198906,1.9218120556728056,1.0986122886681098,1.0986122886681098,5.872117789475416,34.48176733347365,202.48099937144286,4.382026634673881
Apt,Centro Storico,No_parking,No_parking,No_parking,40,NA,4,1,1,96,14,0.86,2,4,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,240100,117649000,2,40,37588595,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.6888794541139363,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.70805020110221,6.194405391104672,38.370658149346625,237.68341170054714,4.564348191467836
Apt,Gavinana Galluzzo,Free,No_parking,On_premises,71,0,2,1,1,NA,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,1,71,37588926,Gavinana Galluzzo,Apt,Apartment,Free,No_parking,On_premises,4.2626798770413155,0.6931471805599453,0.4804530139182014,NA,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,94,0,6,1,1,80,1,0.08,2,4,355,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,1,126025,44738875,2,94,37588978,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.543294782270004,1.791759469228055,3.210401995568401,1.3862943611198906,0.6931471805599453,5.872117789475416,34.48176733347365,202.48099937144286,4.382026634673881
Apt,Centro Storico,Free,No_parking,On_premises,144,100,6,2,3,99,77,6.16,1,4,374,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,2,139876,52313624,1,144,37601970,Centro Storico,Apt,Apartment,Free,No_parking,On_premises,4.969813299576001,1.791759469228055,3.210401995568401,1.3862943611198906,4.356708826689592,5.924255797414532,35.096806753199694,207.9224608783808,4.59511985013459
Apt,Gavinana Galluzzo,Paid,No_parking,Off_premises,139,NA,6,2,2,85,4,0.26,1,4,458,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,209764,96071912,1,139,37612743,Gavinana Galluzzo,Apt,Apartment,Paid,No_parking,Off_premises,4.9344739331306915,1.791759469228055,3.210401995568401,1.3862943611198906,1.6094379124341003,6.126869184114185,37.53852599924802,229.99363816186187,4.442651256490317
Apt,Campo di Marte,No_parking,No_parking,No_parking,80,NA,4,1,1,NA,0,NA,2,1,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,NA,NA,2,80,37619586,Campo di Marte,Apt,Apartment,No_parking,No_parking,No_parking,4.382026634673881,1.3862943611198906,1.9218120556728056,0,0,NA,NA,NA,NA
Apt,Campo di Marte,No_parking,No_parking,No_parking,57,NA,2,1,1.5,60,1,0.07,1,1,452,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,204304,92345408,1,57,37625413,Campo di Marte,Apt,Apartment,No_parking,No_parking,No_parking,4.04305126783455,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,6.113682179832232,37.37710979599819,228.51177009342686,4.0943445622221
Apt,Centro Storico,No_parking,No_parking,No_parking,70,NA,4,2,1,94,7,0.43,2,2,483,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,233289,112678587,2,70,37625463,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.248495242049359,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.0794415416798357,6.180016653652572,38.19260583942314,236.03094013402347,4.543294782270004
Apt,Centro Storico,Paid,No_parking,Off_premises,71,NA,2,NA,1,95,11,0.7,2,1,468,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,219024,102503232,2,71,37649569,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.2626798770413155,0.6931471805599453,0.4804530139182014,0,2.4849066497880004,6.148468295917647,37.80366238590445,232.43461964930802,4.553876891600541
Apt,Centro Storico,Paid,NA,On_premises,201,100,2,1,1,97,7,0.47,1,1,448,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,200704,89915392,1,201,37649834,Centro Storico,Apt,Apartment,Paid,NA,On_premises,5.303304908059076,0.6931471805599453,0.4804530139182014,0,2.0794415416798357,6.104793232414985,37.2685004105398,227.51648908851845,4.574710978503383
Apt,Centro Storico,No_parking,No_parking,No_parking,101,100,5,2,1.5,NA,0,NA,2,4,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,0,NA,NA,2,101,37669274,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.61512051684126,1.6094379124341003,2.5902903939802346,1.3862943611198906,0,NA,NA,NA,NA
Apt,Rifredi,Free,No_parking,On_premises,55,100,4,1,1,100,2,0.14,1,2,427,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,1,182329,77854483,1,55,37684053,Rifredi,Apt,Apartment,Free,No_parking,On_premises,4.007333185232471,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.0986122886681098,6.056784013228625,36.68463258290185,222.1908961592858,4.605170185988092
Apt,Centro Storico,No_parking,No_parking,No_parking,33,NA,2,1,1,91,12,0.74,2,2,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,237169,115501303,2,33,37693664,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.4965075614664802,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.5649493574615367,6.18826412308259,38.29461285703113,236.97717885050304,4.51085950651685
