f_room_type,f_neighbourhood_cleansed,f_parking_free_vs_paid,f_parking_type,f_parking_on_vs_off_premises,euro_price_day,p_host_response_rate,n_accommodates,n_bedrooms,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_balcony,d_bathtub,d_bedlinens,d_breakfast,d_changingtable,d_cleaningproducts,d_complimentarybreakfastbuffet,d_conditioner,d_dedicatedworkspace,d_dedicatedworkspacetable,d_diningareafor12people,d_dryer,d_espressomachine,d_gasstove,d_hairdryer,d_hangers,d_hottub,d_inductionstove,d_ironingboard,d_laundromatnearby,d_luggagestorage,d_nespressomachine,d_piano,d_pool,d_portableairconditioning,d_roomdarkeningshades,d_samsungrefrigerator,d_sunloungers,d_valetparkingu2014u20ac30day,d_wifi,d_windowacunit,price,id,neighbourhood_cleansed,room_type,property_type,parking_free_vs_paid,parking_type,parking_on_vs_off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,59,100,2,1,1,94,116,1.81,3,1,1925,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,7628576,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,58,NA,2,NA,1,87,136,2.08,2,1,1960,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,7629343,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,180,NA,5,3,2,NA,0,NA,5,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180,7642834,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,NA,On_premises,64,100,4,1,1,93,155,2.41,1,1,1926,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,7645409,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,Free,NA,Off_premises,39,100,2,NA,1,88,148,2.28,2,1,1948,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,7646230,Centro Storico,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,125,100,6,2,1,94,36,0.57,3,4,1901,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,125,7666632,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,140,50,4,1,1,95,54,0.84,2,1,1925,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140,7683277,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,59,100,4,1,1,89,256,3.92,1,2,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,7684979,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,90,NA,2,1,1,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,7685029,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,56,100,2,1,1,94,341,5.21,1,1,1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,7696999,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,60,NA,3,1,1,96,75,1.16,3,2,1934,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,7707495,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,68,100,6,3,1.5,94,195,2.99,1,4,1956,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,7711739,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,103,100,4,2,2,93,200,3.06,3,3,1957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103,7720832,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,110,60,2,1,1,40,1,0.05,2,1,555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,7724919,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Gavinana Galluzzo,No_parking,No_parking,No_parking,90,NA,2,1,2,NA,0,NA,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,7736766,Gavinana Galluzzo,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,Garage,On_premises,115,100,4,1,1,98,136,2.09,2,3,1948,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,7738165,Centro Storico,Entire home/apt,Apartment,Free,Garage,On_premises
Apt,Isolotto Legnaia,No_parking,No_parking,No_parking,115,100,6,3,2,NA,0,NA,1,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,7739792,Isolotto Legnaia,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,65,100,2,NA,1,90,16,0.28,7,1,1722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7744831,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,60,100,4,2,1,91,13,0.21,1,4,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,7763033,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,No_parking,Off_premises,100,NA,4,1,1,96,21,0.33,2,1,1909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,7769397,Centro Storico,Entire home/apt,Apartment,Free,No_parking,Off_premises
Apt,Rifredi,Free,No_parking,On_premises,28,NA,2,1,1,80,5,0.08,2,1,1961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7773205,Rifredi,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,65,NA,4,1,1,94,126,1.97,2,4,1918,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,7779943,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,NA,On_premises,70,100,4,1,1,90,7,0.13,3,2,1645,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,7781732,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,70,100,2,1,1,97,242,3.81,3,0,1905,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,7788720,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Rifredi,No_parking,No_parking,No_parking,41,NA,4,2,1,89,86,1.44,2,3,1787,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,7794091,Rifredi,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,NA,On_premises,74,NA,4,1,1,97,274,4.41,2,2,1862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,74,7817331,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,85,NA,5,2,1,94,55,0.87,2,4,1900,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,7819692,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,NA,On_premises,130,80,6,2,2,90,188,2.96,2,3,1907,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,130,7840437,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Gavinana Galluzzo,No_parking,No_parking,No_parking,55,NA,5,2,2,NA,0,NA,30,5,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,7853723,Gavinana Galluzzo,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,No_parking,No_parking,No_parking,37,0,3,2,2,NA,0,NA,14,2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,7861932,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,Free,NA,Off_premises,50,NA,4,1,1,92,134,2.07,4,1,1942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50,7891977,Campo di Marte,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,67,NA,4,1,1,96,101,1.59,2,1,1904,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,7905958,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,200,100,6,2,3,NA,0,NA,180,4,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,7949253,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,No_parking,On_premises,250,NA,4,1,1,NA,0,NA,1,3,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250,7949490,Centro Storico,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,Free,No_parking,On_premises,250,NA,4,1,1,NA,0,NA,1,2,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250,7950133,Centro Storico,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,Free,No_parking,On_premises,250,NA,4,1,1,NA,0,NA,1,2,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250,7950267,Centro Storico,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Campo di Marte,Paid,NA,On_premises,99,100,5,2,2,97,54,0.89,2,4,1817,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,7963267,Campo di Marte,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,60,100,2,NA,1,98,439,6.8,3,1,1935,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,7963970,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,Free,No_parking,On_premises,103,100,5,2,1,98,13,0.2,1,4,1907,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103,7979362,Campo di Marte,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,70,NA,4,2,1,95,200,3.65,2,3,1644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,7980211,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,54,100,4,1,1,98,152,2.38,2,1,1918,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,8005885,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Campo di Marte,Free,No_parking,On_premises,85,NA,3,1,1,100,1,0.02,2,3,1911,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,8005932,Campo di Marte,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,142,99,4,1,1,95,8,0.14,1,2,1714,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142,8039901,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,85,NA,5,1,1,96,229,3.57,2,2,1922,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,8057073,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,37,NA,3,1,1,94,190,3.25,1,1,1753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,8062307,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Rifredi,Free,No_parking,On_premises,97,100,6,2,2,97,7,0.23,3,3,921,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,97,8065240,Rifredi,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,Free,No_parking,On_premises,45,100,4,1,1,99,258,4.04,1,1,1915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,8093716,Centro Storico,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,94,100,3,2,1,97,198,3.62,3,2,1639,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,94,8104785,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,NA,On_premises,51,70,5,2,2,91,253,3.94,1,2,1926,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,8113222,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Rifredi,No_parking,No_parking,No_parking,66,NA,2,1,1,100,7,0.13,2,2,1591,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,8121632,Rifredi,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,96,NA,4,2,1.5,98,142,2.46,3,2,1732,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,8123266,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Free,No_parking,On_premises,311,50,6,3,2,87,72,1.13,2,3,1911,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,311,8130922,Centro Storico,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,90,NA,2,1,1,100,1,0.07,1,2,422,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,8137979,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Free,NA,Off_premises,160,100,4,1,1,96,44,0.77,1,3,1719,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160,8142822,Centro Storico,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Campo di Marte,No_parking,No_parking,No_parking,75,NA,4,2,1,95,4,0.06,4,2,1917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8158135,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,195,NA,6,2,2,96,103,1.61,2,2,1919,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,195,8165945,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Rifredi,Free,No_parking,On_premises,60,100,4,1,1,95,106,1.65,3,4,1925,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,8166160,Rifredi,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,129,NA,4,2,1,91,188,2.93,2,2,1925,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,8172425,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Free,NA,Off_premises,93,100,6,2,1,98,214,3.33,2,3,1926,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,8182107,Centro Storico,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Campo di Marte,Free,NA,Off_premises,67,100,4,2,1,93,19,0.44,3,3,1287,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,8190646,Campo di Marte,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Campo di Marte,No_parking,No_parking,No_parking,50,100,5,1,1,93,38,0.89,1,3,1277,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,8199954,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,No_parking,No_parking,No_parking,41,100,2,NA,1,97,115,2.51,1,1,1371,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,8200290,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,76,NA,3,2,1,99,84,1.48,1,2,1702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,8229599,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,55,100,2,1,1,95,59,0.93,2,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,8261511,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,248,100,6,2,2,NA,0,NA,3,4,NA,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248,8280427,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,Paid,NA,On_premises,50,100,4,2,1,85,397,6.96,1,3,1709,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,8296288,Campo di Marte,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,Paid,NA,On_premises,133,NA,4,2,1.5,98,43,0.71,2,2,1815,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133,8297010,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,110,NA,4,1,2,96,15,0.31,2,2,1450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8297954,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Rifredi,Paid,No_parking,Off_premises,50,NA,4,2,1,83,50,0.84,5,2,1775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50,8302692,Rifredi,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,248,100,6,2,1,88,5,0.09,3,4,1689,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248,8314408,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,70,100,4,2,1,92,138,2.32,2,2,1780,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,8314500,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Free,NA,Off_premises,77,NA,4,1,1,97,381,6.01,1,2,1902,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,77,8325387,Centro Storico,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,65,0,6,2,1.5,87,13,0.22,2,3,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,8337176,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,NA,On_premises,125,NA,6,2,1.5,98,11,0.17,2,3,1909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,125,8346137,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,23,90,4,1,1,93,194,3.03,2,4,1918,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,8357951,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Campo di Marte,No_parking,No_parking,No_parking,42,NA,3,2,1,88,93,1.47,30,3,1899,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,8369424,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,115,50,3,1,1,87,64,1,2,1,1916,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,8375395,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Campo di Marte,Free,NA,On_premises,63,NA,2,1,1,95,160,2.52,2,1,1906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,8383611,Campo di Marte,Entire home/apt,Apartment,Free,NA,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,93,100,2,1,1,97,6,0.11,1,1,1583,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,8415087,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Isolotto Legnaia,Free,No_parking,On_premises,80,NA,5,1,1,97,78,1.29,2,3,1816,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,8418519,Isolotto Legnaia,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,400,NA,4,2,2,NA,0,NA,5,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400,8418563,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,190,100,6,2,1,94,28,0.44,3,2,1900,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190,8433612,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,No_parking,No_parking,No_parking,65,NA,4,1,1,97,133,2.1,2,2,1902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,8434294,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,Paid,No_parking,Off_premises,69,NA,4,1,1,94,7,0.12,3,1,1813,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69,8448472,Campo di Marte,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Rifredi,No_parking,No_parking,No_parking,53,100,5,1,1,94,45,0.78,2,3,1735,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,8449637,Rifredi,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,NA,Off_premises,51,NA,2,1,1,95,246,3.9,2,1,1890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,8450568,Centro Storico,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,70,100,3,1,1,96,215,3.41,2,1,1890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,8464704,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
