"f_room_type","f_neighbourhood_cleansed","f_parking_free_vs_paid","f_parking_type","f_parking_on_vs_off_premises","euro_price_day","n_accommodates","n_bedrooms","n_bathrooms","n_review_scores_rating","n_number_of_reviews","n_reviews_per_month","n_minimum_nights","n_beds","n_days_since","d_airconditioning","d_balcony","d_bathtub","d_bedlinens","d_breakfast","d_changingtable","d_cleaningproducts","d_complimentarybreakfastbuffet","d_conditioner","d_dedicatedworkspace","d_dedicatedworkspacetable","d_diningareafor12people","d_dryer","d_espressomachine","d_gasstove","d_hairdryer","d_hangers","d_hottub","d_inductionstove","d_ironingboard","d_laundromatnearby","d_luggagestorage","d_nespressomachine","d_piano","d_pool","d_portableairconditioning","d_roomdarkeningshades","d_samsungrefrigerator","d_sunloungers","d_valetparkingu2014u20ac30day","d_wifi","d_windowacunit","n_accommodates2","f_bathroom","f_number_of_reviews","n_days_since2","n_days_since3","f_minimum_nights","price","id","neighbourhood_cleansed","room_type","property_type","parking_free_vs_paid","parking_type","parking_on_vs_off_premises","ln_price","ln_accommodates","ln_accommodates2","ln_beds","ln_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","ln_review_scores_rating","flag_days_since","flag_review_scores_rating","flag_reviews_per_month"
"Apt","Centro Storico","Paid","No_parking","Off_premises",78,4,2,2,93,54,0.97,2,3,1662,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,2,2762244,4590849528,2,78,5853151,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.35670882668959,1.38629436111989,1.92181205567281,1.09861228866811,4.00733318523247,7.41577697541539,54.9937481491011,407.821371315897,4.53259949315326,0,0,0
"Apt","Isolotto Legnaia","Free","Unknown","On_premises",85,5,1,1,97,226,3.28,2,3,2067,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,1,2,4272489,8831234763,2,85,5865790,"Isolotto Legnaia","Apt","Apartment","Free","Unknown","On_premises",4.44265125649032,1.6094379124341,2.59029039398023,1.09861228866811,5.4249500174814,7.63385355968177,58.275720170666,444.868313867857,4.57471097850338,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",96,5,3,2,99,212,3.09,3,3,2058,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,2,4235364,8716379112,3,96,5869187,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.56434819146784,1.6094379124341,2.59029039398023,1.09861228866811,5.36129216570943,7.62948991639399,58.2091163843576,444.105866496661,4.59511985013459,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",68,4,2,1,83,50,0.72,2,4,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,4338889,9037905787,2,68,5876289,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",4.21950770517611,1.38629436111989,1.92181205567281,1.38629436111989,3.93182563272433,7.64156444126097,58.3935071099441,446.217747531869,4.4188406077966,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",123,2,1,1,88,276,3.99,2,1,2072,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,4293184,8895477248,2,123,5878425,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.81218435537242,0.693147180559945,0.480453013918201,0,5.62401750618734,7.63626960337937,58.3126134554958,445.290837623813,4.47733681447821,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",45,4,2,1,95,273,4.06,1,2,2016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,4064256,8193540096,1,45,5883246,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",3.80666248977032,1.38629436111989,1.92181205567281,0.693147180559945,5.61312810638807,7.60887062919126,57.8949122517694,440.514897412093,4.55387689160054,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",69,5,1,1,95,66,0.95,3,2,2080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,2,4326400,8998912000,3,69,5883328,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.23410650459726,1.6094379124341,2.59029039398023,0.693147180559945,4.20469261939097,7.64012317269536,58.3714820939567,445.965312970611,4.55387689160054,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",165,3,1,1,96,97,1.41,1,2,2059,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,4239481,8729091379,1,165,5889940,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.10594547390058,1.09861228866811,1.20694896081258,0.693147180559945,4.58496747867057,7.62997570702779,58.2165292898342,444.190704228907,4.56434819146784,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",100,5,2,2,98,78,1.15,3,3,2042,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,2,4169764,8514658088,3,100,5890916,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.60517018598809,1.6094379124341,2.59029039398023,1.09861228866811,4.36944785246702,7.62168499872461,58.0900822197838,442.744308229205,4.58496747867057,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",90,3,1,1,92,12,0.17,2,1,2068,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,4276624,8844058432,2,90,5896253,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.49980967033027,1.09861228866811,1.20694896081258,0,2.56494935746154,7.63433723562832,58.2831050273011,444.952878917961,4.52178857704904,0,0,0
"Apt","Isolotto Legnaia","Free","Unknown","On_premises",55,4,2,1,98,161,2.35,2,4,2050,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,2,4202500,8615125000,2,55,5902914,"Isolotto Legnaia","Apt","Apartment","Free","Unknown","On_premises",4.00733318523247,1.38629436111989,1.92181205567281,1.38629436111989,5.08759633523238,7.62559507213245,58.1497002041308,443.426067322599,4.58496747867057,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",127,6,1,1,80,1,0.02,1,3,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,1,3992004,7976023992,1,127,5908373,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.84418708645859,1.79175946922805,3.2104019955684,1.09861228866811,0.693147180559945,7.5999019592085,57.7585097895812,438.959011710801,4.38202663467388,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",165,3,1,1,98,138,2.02,1,2,2050,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,4202500,8615125000,1,165,5908839,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.10594547390058,1.09861228866811,1.20694896081258,0.693147180559945,4.93447393313069,7.62559507213245,58.1497002041308,443.426067322599,4.58496747867057,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",173,3,1,1,97,108,1.57,1,2,2060,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,4243600,8741816000,1,173,5909147,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.15329159449778,1.09861228866811,1.20694896081258,0.693147180559945,4.69134788222914,7.63046126178363,58.2239390675806,444.275511563624,4.57471097850338,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",165,2,1,1,97,156,2.27,1,1,2057,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,4231249,8703679193,1,165,5909451,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.10594547390058,0.693147180559945,0.480453013918201,0,5.05624580534831,7.62900388965296,58.20170034834,444.020998341901,4.57471097850338,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",165,3,1,1,98,66,0.96,1,2,2059,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,4239481,8729091379,1,165,5909749,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.10594547390058,1.09861228866811,1.20694896081258,0.693147180559945,4.20469261939097,7.62997570702779,58.2165292898342,444.190704228907,4.58496747867057,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",290,6,3,3,100,2,0.03,3,3,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,3880900,7645373000,3,290,5913661,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",5.66988092298052,1.79175946922805,3.2104019955684,1.09861228866811,1.09861228866811,7.58578882173203,57.5441920479147,436.518088792673,4.60517018598809,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",149,6,2,2,97,329,4.77,2,3,2067,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,2,4272489,8831234763,2,149,5923730,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",5.00394630594546,1.79175946922805,3.2104019955684,1.09861228866811,5.79909265446053,7.63385355968177,58.275720170666,444.868313867857,4.57471097850338,0,0,0
"Apt","Centro Storico","Paid","No_parking","On_premises",70,4,1,1,91,69,1.01,3,3,2058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,4235364,8716379112,3,70,5927968,"Centro Storico","Apt","Apartment","Paid","No_parking","On_premises",4.24849524204936,1.38629436111989,1.92181205567281,1.09861228866811,4.24849524204936,7.62948991639399,58.2091163843576,444.105866496661,4.51085950651685,0,0,0
"Apt","Rifredi","Paid","Unknown","On_premises",60,4,1,1,94,294,4.28,2,1,2059,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,4239481,8729091379,2,60,5928649,"Rifredi","Apt","Apartment","Paid","Unknown","On_premises",4.0943445622221,1.38629436111989,1.92181205567281,0,5.68697535633982,7.62997570702779,58.2165292898342,444.190704228907,4.54329478227,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",60,4,2,1,91,209,3.04,1,2,2059,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,4239481,8729091379,1,60,5944935,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.0943445622221,1.38629436111989,1.92181205567281,0.693147180559945,5.34710753071747,7.62997570702779,58.2165292898342,444.190704228907,4.51085950651685,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",33,2,1,1,96,104,2.88,2,1,1082,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1170724,1266723368,2,33,5952994,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",3.49650756146648,0.693147180559945,0.480453013918201,0,4.65396035015752,6.98656645940643,48.8121108917029,341.029056768798,4.56434819146784,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",79,4,1,1,97,286,4.38,2,2,1956,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,3825936,7483530816,2,79,5957079,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.36944785246702,1.38629436111989,1.92181205567281,0.693147180559945,5.65948221575962,7.57865685059476,57.4360396590669,435.28803543322,4.57471097850338,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",76,3,1,1,94,39,0.57,2,1,2058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,1,4235364,8716379112,2,76,5970409,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.33073334028633,1.09861228866811,1.20694896081258,0,3.68887945411394,7.62948991639399,58.2091163843576,444.105866496661,4.54329478227,0,0,0
"Apt","Campo di Marte","Paid","Unknown","On_premises",80,5,3,2,94,192,2.78,1,3,2073,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,2,2,4297329,8908363017,1,80,5978727,"Campo di Marte","Apt","Apartment","Paid","Unknown","On_premises",4.38202663467388,1.6094379124341,2.59029039398023,1.09861228866811,5.26269018890489,7.63675211243578,58.3199828267923,445.375252049725,4.54329478227,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",60,2,1,1,70,5,0.09,2,1,1601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,2563201,4103684801,2,60,5986691,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.0943445622221,0.693147180559945,0.480453013918201,0,1.79175946922805,7.37838371299671,54.4405462162152,401.683239528367,4.24849524204936,0,0,0
"Apt","Gavinana Galluzzo","No_parking","No_parking","No_parking",80,2,1,1,99,35,0.55,2,1,1919,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,3682561,7066834559,2,80,5996553,"Gavinana Galluzzo","Apt","Apartment","No_parking","No_parking","No_parking",4.38202663467388,0.693147180559945,0.480453013918201,0,3.58351893845611,7.5595594960077,57.1469397736802,432.005691233904,4.59511985013459,0,0,0
"Apt","Gavinana Galluzzo","No_parking","No_parking","No_parking",72,2,1,1,96,5,0.07,7,3,2033,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,4133089,8402569937,3,72,5998522,"Gavinana Galluzzo","Apt","Apartment","No_parking","No_parking","No_parking",4.27666611901606,0.693147180559945,0.480453013918201,1.09861228866811,1.79175946922805,7.61726781362835,58.0227689445384,441.974970338827,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",179,4,1,1,96,0,0.92,3,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,3,179,5998724,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.18738580584075,1.38629436111989,1.92181205567281,0.693147180559945,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",35,4,2,1,90,170,2.47,2,4,2061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,4247721,8754552981,2,35,5999589,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",3.55534806148941,1.38629436111989,1.92181205567281,1.38629436111989,5.14166355650266,7.63094658089046,58.2313457204038,444.360288525766,4.49980967033027,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",100,3,1,2,98,84,1.22,1,1,2066,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,2,4268356,8818423496,1,100,6001223,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.60517018598809,1.09861228866811,1.20694896081258,0,4.44265125649032,7.63336964967958,58.2683322086494,444.783718618952,4.58496747867057,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",81,4,1,1,98,175,2.55,2,1,2058,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,2,4235364,8716379112,2,81,6008263,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.39444915467244,1.38629436111989,1.92181205567281,0,5.17048399503815,7.62948991639399,58.2091163843576,444.105866496661,4.58496747867057,0,0,0
"Apt","Campo di Marte","Free","No_parking","On_premises",115,6,3,1,99,254,3.68,2,4,2068,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,1,2,4276624,8844058432,2,115,6008848,"Campo di Marte","Apt","Apartment","Free","No_parking","On_premises",4.74493212836325,1.79175946922805,3.2104019955684,1.38629436111989,5.54126354515843,7.63433723562832,58.2831050273011,444.952878917961,4.59511985013459,0,0,0
"Apt","Campo di Marte","Paid","No_parking","Off_premises",72,4,1,1,98,44,0.66,4,3,2004,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,1,4016016,8048096064,3,72,6008935,"Campo di Marte","Apt","Apartment","Paid","No_parking","Off_premises",4.27666611901606,1.38629436111989,1.92181205567281,1.09861228866811,3.80666248977032,7.60290046220476,57.8040954381933,439.478783924368,4.58496747867057,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",150,6,2,2,88,144,2.24,2,3,1925,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,2,2,3705625,7133328125,2,150,6023744,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",5.01063529409626,1.79175946922805,3.2104019955684,1.09861228866811,4.97673374242057,7.56268124672188,57.1941476395189,432.541107775632,4.47733681447821,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",70,4,1,1,97,143,2.13,1,2,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,1,2,4044121,8132727331,1,70,6036084,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.24849524204936,1.38629436111989,1.92181205567281,0.693147180559945,4.969813299576,7.60638738977265,57.8571291232924,440.08373737186,4.57471097850338,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",89,4,1,1.5,96,169,2.47,4,2,2053,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,4214809,8653002877,3,89,6063811,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.48863636973214,1.38629436111989,1.92181205567281,0.693147180559945,5.13579843705026,7.62705741701893,58.1720048425035,443.681220996878,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",200,5,3,2,96,0,0.92,3,5,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,0,NA,NA,3,200,6071705,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.29831736654804,1.6094379124341,2.59029039398023,1.6094379124341,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",50,4,1,1,98,81,1.28,2,1,1904,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,3625216,6902411264,2,50,6075902,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.91202300542815,1.38629436111989,1.92181205567281,0,4.40671924726425,7.55171221535131,57.0283573834862,430.661743074293,4.58496747867057,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",280,6,3,2,95,292,4.26,2,4,2057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,2,4231249,8703679193,2,280,6086711,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.63478960316925,1.79175946922805,3.2104019955684,1.38629436111989,5.68017260901707,7.62900388965296,58.20170034834,444.020998341901,4.55387689160054,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",140,6,2,2,94,27,0.4,3,3,2023,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,4092529,8279186167,3,140,6087316,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.9416424226093,1.79175946922805,3.2104019955684,1.09861228866811,3.3322045101752,7.61233683716775,57.947672122501,441.117199126233,4.54329478227,0,0,0
"Apt","Centro Storico","Paid","No_parking","On_premises",53,2,1,1,94,25,0.37,7,2,2051,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,4206601,8627738651,3,53,6096248,"Centro Storico","Apt","Apartment","Paid","No_parking","On_premises",3.97029191355212,0.693147180559945,0.480453013918201,0.693147180559945,3.25809653802148,7.62608275807238,58.1571382329688,443.511149137276,4.54329478227,0,0,0
"Apt","Gavinana Galluzzo","No_parking","No_parking","No_parking",68,2,1,1,91,15,0.22,2,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,4056196,8169178744,2,68,6103782,"Gavinana Galluzzo","Apt","Apartment","No_parking","No_parking","No_parking",4.21950770517611,0.693147180559945,0.480453013918201,0,2.77258872223978,7.60787807327851,57.8798087778719,440.342528086724,4.51085950651685,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",174,6,2,2,98,24,0.41,2,6,1737,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,3017169,5240822553,2,174,6118527,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.15905529921453,1.79175946922805,3.2104019955684,1.79175946922805,3.2188758248682,7.4599147662411,55.6503283195821,415.146705977416,4.58496747867057,0,0,0
"Apt","Rifredi","No_parking","No_parking","No_parking",31,4,2,1,96,1,0.02,2,3,1990,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,3960100,7880599000,2,31,6123473,"Rifredi","Apt","Apartment","No_parking","No_parking","No_parking",3.43398720448515,1.38629436111989,1.92181205567281,1.09861228866811,0.693147180559945,7.59588991771854,57.6975436420981,438.264190028139,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",104,2,1,1.5,88,118,1.73,2,1,2040,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,4161600,8489664000,2,104,6127667,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.64439089914137,0.693147180559945,0.480453013918201,0,4.77912349311153,7.62070508683826,58.0751460205626,442.573560697776,4.47733681447821,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",104,2,1,1,89,83,1.22,2,1,2035,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,4141225,8427392875,2,104,6127789,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.64439089914137,0.693147180559945,0.480453013918201,0,4.43081679884331,7.6182510978767,58.0377497902995,442.146151058242,4.48863636973214,0,0,0
"Apt","Rifredi","No_parking","No_parking","No_parking",78,5,2,1,89,70,1.03,2,2,2028,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,1,2,4112784,8340725952,2,78,6128958,"Rifredi","Apt","Apartment","No_parking","No_parking","No_parking",4.35670882668959,1.6094379124341,2.59029039398023,0.693147180559945,4.26267987704132,7.61480536471107,57.9852607424325,441.546474575646,4.48863636973214,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",125,6,2,2,100,42,0.72,2,6,1740,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,3027600,5268024000,2,125,6129118,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.8283137373023,1.79175946922805,3.2104019955684,1.79175946922805,3.76120011569356,7.46164039220858,55.6760773426385,415.43486757956,4.60517018598809,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",119,4,2,2,88,122,1.79,2,3,2041,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,2,4165681,8502154921,2,119,6129327,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.77912349311153,1.38629436111989,1.92181205567281,1.09861228866811,4.81218435537242,7.62119516280984,58.0826157096362,442.658949889622,4.47733681447821,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",119,4,1,2,86,103,1.52,2,3,2026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,2,4104676,8316073576,2,119,6129397,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.77912349311153,1.38629436111989,1.92181205567281,1.09861228866811,4.64439089914137,7.61381868480863,57.970234965141,441.374858140337,4.45434729625351,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",142,4,2,2,83,73,1.07,2,2,2045,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,2,4182025,8552241125,2,142,6129435,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.95582705760126,1.38629436111989,1.92181205567281,0.693147180559945,4.30406509320417,7.6231530684769,58.1124627054288,443.000198389639,4.4188406077966,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",90,2,1,1,100,3,0.04,3,1,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,4024036,8072216216,3,90,6129762,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",4.49980967033027,0.693147180559945,0.480453013918201,0,1.38629436111989,7.60389796852188,57.8192643156912,439.651786471514,4.60517018598809,0,0,0
"Apt","Isolotto Legnaia","Free","Unknown","Off_premises",50,3,1,1,98,10,0.33,3,2,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,811801,731432701,3,50,6144505,"Isolotto Legnaia","Apt","Apartment","Free","Unknown","Off_premises",3.91202300542815,1.09861228866811,1.20694896081258,0.693147180559945,2.39789527279837,6.80350525760834,46.2876837903043,314.918500029848,4.58496747867057,0,0,0
"Apt","Campo di Marte","Free","Unknown","Off_premises",86,2,1,1,96,0,0.92,3,0,1194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,3,86,6146030,"Campo di Marte","Apt","Apartment","Free","Unknown","Off_premises",4.45434729625351,0.693147180559945,0.480453013918201,0,0,NA,NA,NA,NA,0,0,0
